question_id,question_text,answer_id,answer_text,grade_level,academic_year_id,avg_knowledge_pct,student_count
381,What did John the Baptist call Jesus?,3001,“The King of kings”,3,5,64.86463447899618,12038
381,What did John the Baptist call Jesus?,3011,“The Supreme God”,3,5,54.67738465450136,1312
381,What did John the Baptist call Jesus?,3021,“The Alpha and the Omega”,3,5,64.15346989365116,2319
381,What did John the Baptist call Jesus?,3031,“The Lamb of God”,3,5,69.80031162178874,19879
401,The first sin of Adam and Eve is called ________.,3081,Mortal Sin,3,5,61.61390242387128,8675
401,The first sin of Adam and Eve is called ________.,3091,Venial Sin,3,5,59.1082977845053,2798
401,The first sin of Adam and Eve is called ________.,3101,Concupiscence,3,5,51.945453588164064,975
401,The first sin of Adam and Eve is called ________.,3111,Original Sin,3,5,70.93306601034877,23111
461,Mary was crowned by Jesus as the Queen of ____________.,3321,Nazareth,3,5,60.83217670703186,6043
461,Mary was crowned by Jesus as the Queen of ____________.,3331,Heaven,3,5,69.95052433020014,25692
461,Mary was crowned by Jesus as the Queen of ____________.,3341,America,3,5,45.03389330975538,261
461,Mary was crowned by Jesus as the Queen of ____________.,3351,Israel,3,5,59.45959328028294,3628
471,The saints are our friends in ___________.,3361,Purgatory,3,5,62.015472802340966,1921
471,The saints are our friends in ___________.,3371,Our parish,3,5,61.25882326410031,5691
471,The saints are our friends in ___________.,3381,Heaven,3,5,69.31789263163567,25715
471,The saints are our friends in ___________.,3391,None of these,3,5,61.8738362832851,2287
511,Who is a disciple?,3521,A coach for a sports team,3,5,47.79231833173742,242
511,Who is a disciple?,3531,A follower of Jesus,3,5,68.13364904464603,32929
511,Who is a disciple?,3541,A scholar of the law,3,5,50.47762694821518,408
511,Who is a disciple?,3551,Someone who knows who Jesus is,3,5,57.00226430369499,2034
541,What is the first Great Commandment?,3641,Love our neighbor,3,5,63.07825048118404,6959
541,What is the first Great Commandment?,3651,Love ourselves,3,5,58.9246097374047,1907
541,What is the first Great Commandment?,3661,Love God,3,5,70.26673595755594,22668
541,What is the first Great Commandment?,3671,Love our enemies,3,5,60.72450072450072,4075
551,What is the Fourth Commandment?,3681,Honor your father and mother,3,5,71.3758860740217,19376
551,What is the Fourth Commandment?,3691,You shall not kill,3,5,63.39777646595829,13567
551,What is the Fourth Commandment?,3701,You shall not hurt your family,3,5,53.64022378947752,1409
551,What is the Fourth Commandment?,3711,Honor your enemies,3,5,58.25104636515096,1262
571,The first three commandments are about loving __________.,3761,Ourselves,3,5,60.15443966687503,4065
571,The first three commandments are about loving __________.,3771,The angels,3,5,48.07987711213518,437
571,The first three commandments are about loving __________.,3781,Our parents,3,5,58.6453424369488,4150
571,The first three commandments are about loving __________.,3791,God,3,5,69.85387290589088,26951
601,What prayer does Jesus use to teach us to pray?,3881,The Jesus Prayer,3,5,59.042906411327465,2396
601,What prayer does Jesus use to teach us to pray?,3891,The Hail Mary,3,5,59.01323538798081,4426
601,What prayer does Jesus use to teach us to pray?,3901,The Our Father,3,5,70.03725826005741,25441
601,What prayer does Jesus use to teach us to pray?,3911,The Eucharistic Prayer,3,5,61.981895046411175,3351
631,"At Baptism, we become ____________ of the Holy Spirit.",4001,Temples,3,5,69.54219039716443,25053
631,"At Baptism, we become ____________ of the Holy Spirit.",4011,Factories,3,5,61.62160878034874,3240
631,"At Baptism, we become ____________ of the Holy Spirit.",4021,Cottages,3,5,61.89979324870056,5312
631,"At Baptism, we become ____________ of the Holy Spirit.",4031,Libraries,3,5,60.51000281769512,2003
661,What is a rosary?,4121,A special chain of beads which we use for praying,3,5,68.37290838139374,33021
661,What is a rosary?,4131,Two small pieces of cloth connected by a cord,3,5,44.955918971667,384
661,What is a rosary?,4141,A medal with an image of Mary on it,3,5,50.44889750772104,1073
661,What is a rosary?,4151,A special ring which shows one’s devotion to Mary,3,5,55.385990238537154,1119
711,Why is hope an important virtue?,4321,It shows we trust in God’s promises,3,5,68.51480155782176,28503
711,Why is hope an important virtue?,4331,It helps us do well in school,3,5,53.81410256410256,723
711,Why is hope an important virtue?,4341,We should hope that the poor are cared for,3,5,63.04012243291181,5810
711,Why is hope an important virtue?,4351,It helps us get what we want,3,5,58.20251177394034,590
731,A virtue is a habit of doing _________.,4401,Good,3,5,69.86095662937527,26153
731,A virtue is a habit of doing _________.,4411,What we want,3,5,59.10298582995952,1220
731,A virtue is a habit of doing _________.,4421,Nothing,3,5,46.11063094209162,179
731,A virtue is a habit of doing _________.,4431,What we are told,3,5,60.13568469097764,8051
6791,God loves me and all people.,28641,This is true,3,5,67.50967850530213,34739
6791,God loves me and all people.,28651,This is not true,3,5,49.80769230769231,320
6791,God loves me and all people.,28661,Not sure,3,5,55.333724799373655,393
6811,Sin hurts our friendship with God.,28701,This is true,3,5,68.6611157898082,29052
6811,Sin hurts our friendship with God.,28711,This is not true,3,5,60.88179325915175,3975
6811,Sin hurts our friendship with God.,28721,Not sure,3,5,60.31535514294135,2437
6821,I need to pray often to be friends with God.,28731,This is true,3,5,66.90149629823675,16448
6821,I need to pray often to be friends with God.,28741,This is not true,3,5,67.26038008221325,11655
6821,I need to pray often to be friends with God.,28751,Not sure,3,5,67.86204111753935,7366
6841,God wants me to love others.,28791,This is true,3,5,67.47197729225418,34893
6841,God wants me to love others.,28801,This is not true,3,5,48.336937493564,249
6841,God wants me to love others.,28811,Not sure,3,5,53.44710477160808,302
7111,I attend Mass.,29861,Weekly or more often,3,5,69.77733338859416,14850
7111,I attend Mass.,29871,Sometimes,3,5,66.66976287469646,11595
7111,I attend Mass.,29881,Only at school,3,5,64.0354620455923,8293
7111,I attend Mass.,29891,No,3,5,59.73997833152762,710
7121,I have been baptized.,29901,Yes,3,5,68.4400904815106,29747
7121,I have been baptized.,29911,No,3,5,61.83431952662722,4551
7121,I have been baptized.,29921,Not sure,3,5,56.84365781710915,1130
7151,I go to confession regularly.,29971,Yes,3,5,67.01775077599645,16829
7151,I go to confession regularly.,29981,No,3,5,67.40899759128506,18599
7171,I can find a Scripture verse in the Bible pretty easily.,30011,Yes,3,5,68.08112680275165,15071
7171,I can find a Scripture verse in the Bible pretty easily.,30021,No,3,5,66.57875242267257,20389
7211,"I learn about being Catholic all day, not just during religion lessons.",30091,Agree,3,5,67.61920380468206,24397
7211,"I learn about being Catholic all day, not just during religion lessons.",30101,Disagree,3,5,66.3248017763068,11064
7232,What do the sacraments do?,1779,Give us a place to sit during Mass,3,5,50.18234865061999,1374
7232,What do the sacraments do?,1780,Allow us to share in God’s life,3,5,69.393772822255,25630
7232,What do the sacraments do?,1782,Allow us to speak in different tongues,3,5,54.73055473055473,779
7232,What do the sacraments do?,1783,Give us an understanding of the Scriptures,3,5,64.12881211345703,7818
7300,God gave us the sacrament of Confirmation at ___________.,30239,Christmas,3,5,58.38444847802049,4924
7300,God gave us the sacrament of Confirmation at ___________.,30240,Easter,3,5,63.15132863875002,11459
7300,God gave us the sacrament of Confirmation at ___________.,30241,The Wedding at Cana,3,5,65.72251007484168,2896
7300,God gave us the sacrament of Confirmation at ___________.,30242,Pentecost,3,5,72.90764892824474,16322
7336,What happened at the Annunciation?,30383,Jesus was born,3,5,59.05790788174479,5750
7336,What happened at the Annunciation?,30384,Jesus appeared to His disciples,3,5,65.38573974443301,9131
7336,What happened at the Annunciation?,30385,Mary said yes to be the Mother of God,3,5,72.06615804352926,16622
7336,What happened at the Annunciation?,30386,An angel visited Joseph in a dream,3,5,62.791925056076,4085
7338,The Eucharist is ________________.,30391,The real Body and Blood of Jesus,3,5,69.63428070810622,22962
7338,The Eucharist is ________________.,30392,A ring worn by Bishops,3,5,48.56532356532357,422
7338,The Eucharist is ________________.,30393,Only a symbol of Jesus' Body and Blood,3,5,63.74543762736965,11745
7338,The Eucharist is ________________.,30394,The Pope's house,3,5,49.32793522267207,479
7383,One way we can grow in virtue is by _______________________.,30571,Making fun of our siblings,3,5,45.51520350776856,539
7383,One way we can grow in virtue is by _______________________.,30572,Being smarter than everybody else,3,5,43.80695062513245,486
7383,One way we can grow in virtue is by _______________________.,30573,Doing what we want,3,5,48.89920424403183,581
7383,One way we can grow in virtue is by _______________________.,30574,Forgiving those who hurt us,3,5,68.17558423354842,33978
7384,What is the Assumption of Mary?,30575,Mary being taken up into heaven in both body and soul,3,5,70.92691976412907,21303
7384,What is the Assumption of Mary?,30576,Mary visiting her cousin Elizabeth,3,5,60.861802812177885,5201
7384,What is the Assumption of Mary?,30577,Mary being conceived without original sin,3,5,64.331530324063,6432
7384,What is the Assumption of Mary?,30578,Mary going to Egypt with Jesus,3,5,56.57369348209043,2623
7414,We know that God the Father is our ___________________________.,30695,priest,3,5,60.2291325695581,47
7414,We know that God the Father is our ___________________________.,30696,creator,3,5,71.68760854019818,505
7414,We know that God the Father is our ___________________________.,30697,deacon,3,5,53.451676528599606,14
7414,We know that God the Father is our ___________________________.,30698,apostle,3,5,57.56410256410256,20
7415,Jesus is called our __________________________ because he died to save us from our sins.,30699,prophet,3,5,63.782051282051285,8
7415,Jesus is called our __________________________ because he died to save us from our sins.,30700,Holy Spirit,3,5,58.61538461538461,51
7415,Jesus is called our __________________________ because he died to save us from our sins.,30701,Savior,3,5,71.25427763725637,520
7415,Jesus is called our __________________________ because he died to save us from our sins.,30702,satan,3,5,55.12820512820513,6
7416,The member of the Holy Trinity that is the special guide to disciples of Jesus is ______________________.,30703,Mary,3,5,62.18966218966219,64
7416,The member of the Holy Trinity that is the special guide to disciples of Jesus is ______________________.,30704,the Apostles,3,5,65.96736596736596,110
7416,The member of the Holy Trinity that is the special guide to disciples of Jesus is ______________________.,30705,the Holy Spirit,3,5,72.34615384615384,403
7416,The member of the Holy Trinity that is the special guide to disciples of Jesus is ______________________.,30706,satan,3,5,62.17948717948718,8
7417,A statement of our Catholic beliefs is found in the _______________.,30707,Ten Commandments,3,5,69.51566951566952,226
7417,A statement of our Catholic beliefs is found in the _______________.,30708,Apostles’ Creed,3,5,73.95604395604396,210
7417,A statement of our Catholic beliefs is found in the _______________.,30709,Our Father,3,5,63.08394801545487,75
7417,A statement of our Catholic beliefs is found in the _______________.,30710,Act of Contrition,3,5,66.21004566210046,74
7418,God gave the Ten Commandments to ____________________________________.,30711,Moses,3,5,72.30129537821846,483
7418,God gave the Ten Commandments to ____________________________________.,30712,Ruth,3,5,54.35897435897436,10
7418,God gave the Ten Commandments to ____________________________________.,30713,King David,3,5,56.17173524150268,44
7418,God gave the Ten Commandments to ____________________________________.,30714,Abraham,3,5,61.15657392253137,47
7419,"The ___________________________ is when the Angel Gabriel visited Mary, and she agreed to be the mother of Jesus.",30715,Resurrection,3,5,61.49710504549214,62
7419,"The ___________________________ is when the Angel Gabriel visited Mary, and she agreed to be the mother of Jesus.",30716,Annunciation,3,5,73.40326340326341,442
7419,"The ___________________________ is when the Angel Gabriel visited Mary, and she agreed to be the mother of Jesus.",30717,Crucifixion,3,5,58.73583780560525,44
7419,"The ___________________________ is when the Angel Gabriel visited Mary, and she agreed to be the mother of Jesus.",30718,The Last Supper,3,5,54.84330484330484,36
7420,A symbol of Lent is _________________________________________.,30719,fire,3,5,68.66515837104072,69
7420,A symbol of Lent is _________________________________________.,30720,ashes,3,5,71.94025905366111,388
7420,A symbol of Lent is _________________________________________.,30721,lilies,3,5,57.20601237842617,30
7420,A symbol of Lent is _________________________________________.,30722,wreath,3,5,66.34615384615384,97
7421,The color of Advent is ______________________________________.,30723,white,3,5,60.68376068376068,34
7421,The color of Advent is ______________________________________.,30724,red,3,5,64.95726495726495,33
7421,The color of Advent is ______________________________________.,30725,purple,3,5,71.4770523594053,477
7421,The color of Advent is ______________________________________.,30726,green,3,5,62.94871794871795,41
7422,We receive Holy Communion during the ______________________________________.,30727,Liturgy of the Word,3,5,64.75315729047072,67
7422,We receive Holy Communion during the ______________________________________.,30728,Liturgy of the Eucharist,3,5,72.592727937146,422
7422,We receive Holy Communion during the ______________________________________.,30729,Prayers of the Faithful,3,5,60.68376068376068,64
7422,We receive Holy Communion during the ______________________________________.,30730,Concluding Rights,3,5,62.9059829059829,31
7423,"Baptism, Eucharist, and Confirmation are all examples of Sacraments of _______________________.",30731,Healing,3,5,64.40620782726046,76
7423,"Baptism, Eucharist, and Confirmation are all examples of Sacraments of _______________________.",30732,Service to Others,3,5,64.37728937728937,57
7423,"Baptism, Eucharist, and Confirmation are all examples of Sacraments of _______________________.",30733,Christian Initiation,3,5,76.1179239440109,207
7423,"Baptism, Eucharist, and Confirmation are all examples of Sacraments of _______________________.",30734,Holy Orders,3,5,67.57787666878576,244
7424,"When we live by the __________________________ and follow Jesus' examples, we obey God's laws.",30735,Sacramentals,3,5,64.40872560275545,67
7424,"When we live by the __________________________ and follow Jesus' examples, we obey God's laws.",30736,Kingdom of God,3,5,63.17948717948718,127
7424,"When we live by the __________________________ and follow Jesus' examples, we obey God's laws.",30737,Bill of Rights,3,5,58.76068376068376,12
7424,"When we live by the __________________________ and follow Jesus' examples, we obey God's laws.",30738,Ten Commandments,3,5,73.45439706182411,378
7425,Which is an example of treating others with justice?,30739,treating everyone fairly and with respect,3,5,71.28790094569563,528
7425,Which is an example of treating others with justice?,30740,disobeying your parents.,3,5,60.256410256410255,14
7425,Which is an example of treating others with justice?,30741,making fun of others,3,5,54.14781297134238,18
7425,Which is an example of treating others with justice?,30742,ignoring people in need of your help,3,5,56.1965811965812,24
7426,Prayers that let God know you are grateful are prayers of ________________________________.,30743,thanksgiving,3,5,72.61500754147814,273
7426,Prayers that let God know you are grateful are prayers of ________________________________.,30744,petition,3,5,65.64916564916565,64
7426,Prayers that let God know you are grateful are prayers of ________________________________.,30745,adoration,3,5,64.75445458496306,59
7426,Prayers that let God know you are grateful are prayers of ________________________________.,30746,praise,3,5,68.997668997669,188
7427,"The Joyful, Sorrowful, Glorious, and Luminous are all Mysteries of the ______________________.",30747,Rosary,3,5,74.69525010508617,306
7427,"The Joyful, Sorrowful, Glorious, and Luminous are all Mysteries of the ______________________.",30748,Creed,3,5,66.55755591925805,95
7427,"The Joyful, Sorrowful, Glorious, and Luminous are all Mysteries of the ______________________.",30749,Lord's Prayer,3,5,64.48717948717949,121
7427,"The Joyful, Sorrowful, Glorious, and Luminous are all Mysteries of the ______________________.",30750,Act of Contrition,3,5,61.82795698924731,62
7428,"Holy Water, Rosaries, and Crucifixes are all examples of _____________________________.",30751,Holy Orders,3,5,58.52509314047776,235
7428,"Holy Water, Rosaries, and Crucifixes are all examples of _____________________________.",30752,sacramentals,3,5,71.55385954341568,383
7428,"Holy Water, Rosaries, and Crucifixes are all examples of _____________________________.",30753,prayers,3,5,67.78484673221516,401
7428,"Holy Water, Rosaries, and Crucifixes are all examples of _____________________________.",30754,hymns,3,5,72.75862068965517,292
7429,______________________ is the Church's birthday because it is the day Jesus sent the Holy Spirit to the apostles to give them strength to carry on His work.,30755,The Immaculate Conception,3,5,63.686171378479074,117
7429,______________________ is the Church's birthday because it is the day Jesus sent the Holy Spirit to the apostles to give them strength to carry on His work.,30756,The Visitation,3,5,67.33727810650888,67
7429,______________________ is the Church's birthday because it is the day Jesus sent the Holy Spirit to the apostles to give them strength to carry on His work.,30757,Pentecost,3,5,75.20417853751186,270
7429,______________________ is the Church's birthday because it is the day Jesus sent the Holy Spirit to the apostles to give them strength to carry on His work.,30758,The Resurrection,3,5,65.71258199165176,130
7430,We show that Christ is the center of our lives when we __________________________________.,30759,stop praying,3,5,58.65384615384615,8
7430,We show that Christ is the center of our lives when we __________________________________.,30760,choose everyday to serve and love the Lord,3,5,70.51051051051051,557
7430,We show that Christ is the center of our lives when we __________________________________.,30761,hit our brother or sister,3,5,57.05128205128205,13
7430,We show that Christ is the center of our lives when we __________________________________.,30762,say mean things to my classmates,3,5,53.84615384615385,6
7431,The head of the diocese is the _________________________________.,30763,Pope,3,5,71.1937635014558,273
7431,The head of the diocese is the _________________________________.,30764,Deacon,3,5,66.00496277915633,62
7431,The head of the diocese is the _________________________________.,30765,Priest,3,5,60.73717948717949,65
7431,The head of the diocese is the _________________________________.,30766,Bishop,3,5,72.49929557621866,184
7432,_________________________________ are people who respond to God’s saving love by devoting their lives to Him.,30767,Holy Spirit,3,5,59.9582587954681,86
7432,_________________________________ are people who respond to God’s saving love by devoting their lives to Him.,30768,Saints,3,5,72.25436805082823,454
7432,_________________________________ are people who respond to God’s saving love by devoting their lives to Him.,30769,Parables,3,5,67.4937965260546,32
7432,_________________________________ are people who respond to God’s saving love by devoting their lives to Him.,30770,Sinners,3,5,58.54700854700855,12
7433,________________________________ are given to us by God to use for the good of others.,30771,Sins,3,5,59.06277630415561,29
7433,________________________________ are given to us by God to use for the good of others.,30772,Gifts and talents,3,5,71.60135462022255,426
7433,________________________________ are given to us by God to use for the good of others.,30773,Prophets,3,5,67.6923076923077,91
7433,________________________________ are given to us by God to use for the good of others.,30774,Temptations,3,5,64.69428007889546,39
7434,Daily prayer is important because we are developing ______________________________________.,30775,better grades,3,5,54.09035409035409,21
7434,Daily prayer is important because we are developing ______________________________________.,30776,stronger bodies,3,5,58.782051282051285,40
7434,Daily prayer is important because we are developing ______________________________________.,30777,meaningful friendships,3,5,52.326685660019,28
7434,Daily prayer is important because we are developing ______________________________________.,30778,a relationship with God,3,5,72.43459718104748,495
7603,"Because creation is a gift from God to us, we should _________________________",31448,Use it however we want,3,5,49.728049728049726,991
7603,"Because creation is a gift from God to us, we should _________________________",31449,Try to get as many things as possible,3,5,50.11018295495311,1502
7603,"Because creation is a gift from God to us, we should _________________________",31450,Control it,3,5,56.38486925615639,1316
7603,"Because creation is a gift from God to us, we should _________________________",31451,Treat it with respect,3,5,69.01021257391317,31724
7604,After naming all of the animals Adam was ___________________________,31452,Smart,3,5,57.70014556040757,3441
7604,After naming all of the animals Adam was ___________________________,31453,Satisfied,3,5,65.06856979896541,7110
7604,After naming all of the animals Adam was ___________________________,31454,Still lonely,3,5,71.96721993812116,16644
7604,After naming all of the animals Adam was ___________________________,31455,Very Tired,3,5,63.45030859069736,8336
7616,"What can the phrase ""The Body of Christ"" describe?",31500,The prayer we say after confession,3,5,60.31092759918135,5740
7616,"What can the phrase ""The Body of Christ"" describe?",31501,The Bible,3,5,60.22902288295603,3988
7616,"What can the phrase ""The Body of Christ"" describe?",31502,The Sacraments,3,5,68.27002311067254,14972
7616,"What can the phrase ""The Body of Christ"" describe?",31503,The Church,3,5,72.15836139594133,10175
7617,Which is NOT one of the four Marks of the Church?,31504,One,3,5,65.83134559602264,16331
7617,Which is NOT one of the four Marks of the Church?,31505,Holy,3,5,51.112017955519285,1509
7617,Which is NOT one of the four Marks of the Church?,31506,Credal,3,5,71.66671765637695,15095
7617,Which is NOT one of the four Marks of the Church?,31507,Apostolic,3,5,59.33257200862835,2631
2,Who is the Bread of Life? ,2,Jesus,4,2,76.16707616707616,22
4,What takes place at Mass? ,9,Bread and wine become the Body and Blood of Jesus,4,2,75.54697554697555,21
4,What takes place at Mass? ,10,Bread and wine are shown as symbols for Jesus ,4,2,89.1891891891892,1
12,What word best describes God's call for us to take care of creation? ,37,Tolerance ,4,2,54.70068539281328,1174
12,What word best describes God's call for us to take care of creation? ,38,Importance,4,2,55.02689190212863,3070
12,What word best describes God's call for us to take care of creation? ,39,Stewardship ,4,2,62.20330855909854,3298
12,What word best describes God's call for us to take care of creation? ,40,Cleanliness,4,2,56.991486381896586,2524
13,Which of the following best describes the Beatitudes? ,41,Rules to avoid sin,4,2,57.48525323750763,4116
13,Which of the following best describes the Beatitudes? ,42,The 10 greatest saints who ever lived,4,2,49.34684028788951,1118
13,Which of the following best describes the Beatitudes? ,43,Everything needed to celebrate Mass,4,2,52.24361645967047,837
13,Which of the following best describes the Beatitudes? ,44,Part of Jesus’ teaching on how to be perfectly happy,4,2,61.71210805708192,3990
14,Which is NOT a Spiritual Work of Mercy? ,45,Instructing the ignorant ,4,2,55.829132480646784,2911
14,Which is NOT a Spiritual Work of Mercy? ,46,Feeding the hungry,4,2,64.11516672271516,2697
14,Which is NOT a Spiritual Work of Mercy? ,47,Admonishing the sinner,4,2,56.10927818459805,2890
14,Which is NOT a Spiritual Work of Mercy? ,48,Counseling the doubtful,4,2,53.8529066047702,1563
31,Stories Jesus told are called:,1621,Parables,4,2,84.1995841995842,13
31,Stories Jesus told are called:,1631,Gospels,4,2,64.56456456456456,9
36,Who or what is made in the image and likeness of God?,125,Human beings,4,2,73.5966735966736,13
36,Who or what is made in the image and likeness of God?,128,The Universe ,4,2,79.87987987987988,9
51,"What do we call the Father, the Son, and the Holy Spirit? ",1681,The Trinity ,4,2,79.5608108108108,16
51,"What do we call the Father, the Son, and the Holy Spirit? ",1701,The Holy Family ,4,2,59.45945945945946,3
51,"What do we call the Father, the Son, and the Holy Spirit? ",1711,All of these,4,2,74.77477477477477,3
71,When did Jesus give us the Eucharist?,1761,After He ascended,4,2,78.37837837837837,1
71,When did Jesus give us the Eucharist?,1791,At the Last Supper,4,2,76.06177606177606,21
87,How did God save us from sin?,310,He made it so we can't sin anymore,4,2,51.35135135135136,1
87,How did God save us from sin?,311,He let us give Him sacrifices,4,2,64.86486486486487,1
87,How did God save us from sin?,312,He sent His Son into the world,4,2,77.97297297297297,20
88,What did Jesus come to earth to do? ,314,Save souls,4,2,76.75675675675676,20
88,What did Jesus come to earth to do? ,315,Build a temple for Himself,4,2,83.78378378378379,1
88,What did Jesus come to earth to do? ,316,Find the Holy Grail,4,2,56.75675675675676,1
89,_________ breaks our friendship with God. ,319,Mortal sin,4,2,76.24466571834994,19
89,_________ breaks our friendship with God. ,320,Venial sin,4,2,75.67567567567568,3
90,Who is the Lord's Prayer said to?,321,God the Father,4,2,86.71171171171171,12
90,Who is the Lord's Prayer said to?,322,Jesus,4,2,58.108108108108105,2
90,Who is the Lord's Prayer said to?,323,The Holy Spirit,4,2,62.16216216216216,6
90,Who is the Lord's Prayer said to?,324,St. Peter,4,2,72.97297297297297,2
91,Who is the Mother of God? ,1851,The Virgin Mary ,4,2,76.44787644787645,21
91,Who is the Mother of God? ,1861,Anna,4,2,70.27027027027027,1
93,We should pray: ,332,Every day,4,2,76.16707616707616,22
94,Who should NOT receive communion? ,333,Someone who needs to confess a mortal sin,4,2,91.89189189189187,1
94,Who should NOT receive communion? ,334,Someone who is not Catholic,4,2,71.38314785373609,17
94,Who should NOT receive communion? ,336,All of these,4,2,92.56756756756756,4
95,What do we call a priest who is in charge of a parish church?,337,Bishop,4,2,75.67567567567568,10
95,What do we call a priest who is in charge of a parish church?,338,Pastor,4,2,82.77027027027027,8
95,What do we call a priest who is in charge of a parish church?,339,Deacon,4,2,64.1891891891892,4
96,Humans have a body and a soul. Our soul will live __________.,341,Forever,4,2,76.96267696267697,21
96,Humans have a body and a soul. Our soul will live __________.,344,If God wants it to,4,2,59.45945945945946,1
97,I am confirmed/I plan to be confirmed.,408,Yes,4,2,58.81523900359486,7734
97,I am confirmed/I plan to be confirmed.,409,No,4,2,55.12995242516664,2263
101,The season before Christmas is called ________. ,1881,Advent,4,2,81.75675675675676,16
101,The season before Christmas is called ________. ,1891,Lent,4,2,55.4054054054054,2
101,The season before Christmas is called ________. ,1901,Easter,4,2,56.75675675675676,1
101,The season before Christmas is called ________. ,1911,Ordinary Time,4,2,66.66666666666667,3
111,"Which season is made up of prayer, fasting, and almsgiving? ",1921,Advent,4,2,56.75675675675676,1
111,"Which season is made up of prayer, fasting, and almsgiving? ",1931,Triduum,4,2,64.86486486486487,1
111,"Which season is made up of prayer, fasting, and almsgiving? ",1951,Lent,4,2,77.70270270270271,20
115,I should help everyone to show them God's love.,405,This is true,4,2,58.27831054632804,9494
115,I should help everyone to show them God's love.,406,This is not true,4,2,46.67774086378738,98
115,I should help everyone to show them God's love.,407,Not sure,4,2,53.69034566333891,403
116,My parents bring me to Church often and we pray together.,410,Yes,4,2,59.274805477337125,6162
116,My parents bring me to Church often and we pray together.,411,No,4,2,55.90090335803738,3837
117,Holy Communion looks like bread and wine but is really Jesus' Body and Blood.,412,This is true,4,2,59.077878459784856,8273
117,Holy Communion looks like bread and wine but is really Jesus' Body and Blood.,413,This is not true,4,2,52.12354130538496,830
117,Holy Communion looks like bread and wine but is really Jesus' Body and Blood.,414,Not sure,4,2,52.82232846904914,801
118,Whom did God promise he would have descendants as numerous as the stars?,415,Adam,4,2,52.85244471290983,1386
118,Whom did God promise he would have descendants as numerous as the stars?,416,Noah,4,2,52.27202045682297,1346
118,Whom did God promise he would have descendants as numerous as the stars?,417,Abraham,4,2,63.90649367015495,4428
118,Whom did God promise he would have descendants as numerous as the stars?,418,Moses,4,2,53.47955092221331,2900
119,The _______ is the leader of the earthly Church.,419,Oldest bishop,4,2,49.77789391168017,890
119,The _______ is the leader of the earthly Church.,420,Pope,4,2,60.80006990336507,7186
119,The _______ is the leader of the earthly Church.,421,Parish priest,4,2,51.00358219139137,1226
119,The _______ is the leader of the earthly Church.,422,Deacon,4,2,50.0814107093484,757
120,What is the difference between mortal and venial sin?,423,"Mortal sin breaks our relationship with God, while venial sin only damages it",4,2,60.75613834113717,6272
120,What is the difference between mortal and venial sin?,424,"Mortal sin is absolute, but venial sin is relative",4,2,52.8343023255814,1056
120,What is the difference between mortal and venial sin?,425,"Mortal sin is only done by mortals, but divine beings can commit venial sins",4,2,46.86898675023366,846
120,What is the difference between mortal and venial sin?,426,"Mortal sin is done with complete consent, but venial sin can be done unwillingly",4,2,55.77819428345952,1886
121,Which is not a liturgical season?,1981,Ordinary time,4,2,78.37837837837837,1
121,Which is not a liturgical season?,1991,Fall,4,2,76.06177606177606,21
122,What is an effect of building good habits?,427,Having less control over our emotions,4,2,47.7700499891328,1070
122,What is an effect of building good habits?,428,It gets easier to do good,4,2,60.115830548765445,8295
122,What is an effect of building good habits?,429,We are more likely to sin,4,2,46.670402540394136,498
122,What is an effect of building good habits?,430,We no longer need God's grace,4,2,44.11557434813249,198
123,In which prayer do we think about the Sorrowful Mysteries?,431,The Our Father,4,2,52.132948491360125,1829
123,In which prayer do we think about the Sorrowful Mysteries?,432,The Rosary,4,2,61.83076712203591,5090
123,In which prayer do we think about the Sorrowful Mysteries?,433,The Angelus,4,2,56.00957592339261,1700
123,In which prayer do we think about the Sorrowful Mysteries?,434,The Glory Be,4,2,53.06274376527326,1437
124,What is the role of the priest in Confession?,435,Confession of sins to a priest is not necessary,4,2,41.265116279069765,250
124,What is the role of the priest in Confession?,436,The priest forgives our sins under his own power,4,2,46.83862191644649,889
124,What is the role of the priest in Confession?,437,The priest forgives our sins in Jesus' name,4,2,59.59388311241633,8789
124,What is the role of the priest in Confession?,438,The priest has no role in confession,4,2,45.34883720930232,134
125,"What are the virtues of faith, hope, and love called? ",439,Cardinal virtues,4,2,59.20057339596319,1817
125,"What are the virtues of faith, hope, and love called? ",440,Theological virtues,4,2,63.192803548480704,1683
125,"What are the virtues of faith, hope, and love called? ",441,Spiritual virtues,4,2,56.7758050419016,5427
125,"What are the virtues of faith, hope, and love called? ",442,Natural virtues,4,2,52.6660104179484,1134
127,Which is NOT a Corporal Work of Mercy?,447,Feeding the hungry,4,2,45.44725523073559,319
127,Which is NOT a Corporal Work of Mercy?,448,Sheltering the homeless,4,2,48.589668425509736,357
127,Which is NOT a Corporal Work of Mercy?,449,Bearing wrongs patiently,4,2,58.86263884844198,8944
127,Which is NOT a Corporal Work of Mercy?,450,Visiting the sick,4,2,52.9855436832181,444
128,Someone who prays for others is a/an ___________.,451,Wanderer,4,2,48.54277789630894,545
128,Someone who prays for others is a/an ___________.,452,Intercessor,4,2,61.11827190288138,5087
128,Someone who prays for others is a/an ___________.,453,Favor seeker,4,2,51.395348837209305,1300
128,Someone who prays for others is a/an ___________.,454,Neighbor,4,2,56.74151040156971,3129
129,What is virtue?,455,A habit of doing the right things,4,2,62.16049716742771,5587
129,What is virtue?,456,Memorizing the rules of Christianity,4,2,53.03736426398992,2011
